_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,guessed_gender,gender,guessed_gender_gold,tweet1,tweet10,tweet11,tweet12,tweet13,tweet14,tweet15,tweet16,tweet17,tweet18,tweet19,tweet2,tweet20,tweet3,tweet4,tweet5,tweet6,tweet7,tweet8,tweet9
1580703517,2/11/2018 10:24:56,3355427328,2/11/2018 10:22:36,false,cf_internal,1.0,44316479,NLD,02,M,F,,"você é linda sim, onda do mar do amor que bateu em mim",e nós somos seus amiguinhosss os backyardigans,será que é bom ir no shopping com o cabelo pronto? nem seii,USER não aguento +,"eu faço muita careta andando na rua, que vergonha",to rindo que nem idiota,"USER USER esse cabelo amo, vale milhões",e nem é engraçado,"vontade de entrar na conversa e falar ""ninguém liga""",a decoração de natal na disney tá lindaa,melhor turma que já tive,tem varias fotos zoadas dos outros no meu celular 🙄,de futebol ainda,mas se ele te merecesse não estaria aquii,minha mãe já quer ir embora,USER chegando na festa da luana  URL,me segue de segunda a sexta feira,mó frio com esse ar ligado,tem duas coisas pra fazer hoje mas nenhuma é tão legal assim,gosto mais de geral do que brasil kaka
1580703517,2/12/2018 10:35:31,3358004375,2/12/2018 10:30:03,false,cf_internal,0.805,44317983,NLD,04,F,F,,"você é linda sim, onda do mar do amor que bateu em mim",e nós somos seus amiguinhosss os backyardigans,será que é bom ir no shopping com o cabelo pronto? nem seii,USER não aguento +,"eu faço muita careta andando na rua, que vergonha",to rindo que nem idiota,"USER USER esse cabelo amo, vale milhões",e nem é engraçado,"vontade de entrar na conversa e falar ""ninguém liga""",a decoração de natal na disney tá lindaa,melhor turma que já tive,tem varias fotos zoadas dos outros no meu celular 🙄,de futebol ainda,mas se ele te merecesse não estaria aquii,minha mãe já quer ir embora,USER chegando na festa da luana  URL,me segue de segunda a sexta feira,mó frio com esse ar ligado,tem duas coisas pra fazer hoje mas nenhuma é tão legal assim,gosto mais de geral do que brasil kaka
1580703517,2/12/2018 12:06:14,3358186035,2/12/2018 12:03:58,false,cf_internal,0.75,44318166,NLD,04,M,F,,"você é linda sim, onda do mar do amor que bateu em mim",e nós somos seus amiguinhosss os backyardigans,será que é bom ir no shopping com o cabelo pronto? nem seii,USER não aguento +,"eu faço muita careta andando na rua, que vergonha",to rindo que nem idiota,"USER USER esse cabelo amo, vale milhões",e nem é engraçado,"vontade de entrar na conversa e falar ""ninguém liga""",a decoração de natal na disney tá lindaa,melhor turma que já tive,tem varias fotos zoadas dos outros no meu celular 🙄,de futebol ainda,mas se ele te merecesse não estaria aquii,minha mãe já quer ir embora,USER chegando na festa da luana  URL,me segue de segunda a sexta feira,mó frio com esse ar ligado,tem duas coisas pra fazer hoje mas nenhuma é tão legal assim,gosto mais de geral do que brasil kaka
1580703518,2/11/2018 10:27:16,3355429312,2/11/2018 10:24:58,false,cf_internal,1.0,44316479,NLD,02,F,F,,pelo amor de deus cai na realidade  URL,USER eu to com o olho chei de agua sua mãe eh tão linda ♥♥♥♥,eu definitivamente não aguento mais URL,Rindo Muito De Meu Próprio Tweet,USER USER sempre contribuindo para a arte de minhas amigas,que saudade de camiliquia,USER as arvores da minha casa tinham 70 anos......cortaram &gt;todas&lt; por causa dos canos do vizinho,USER o suprassumo da diferentona,"A NÃO paguei a lingua, pin é a terceira melhor musica do album, que musica maravilhosa",USER USER USER qual a intenção em cmpartilhar fotos explicitas de crianças sendo abusadas?,"a minha mãe reclama de absolutamente tudo ela não para de reclamar 1 segundo, ela nunca ta de bom humor, ela nunca acha nd bom o suficiente",a versão de REALiTi do album é tão ruim ne eu to até meio assim,USER melissa do céu como assim explica,meu rosto tinha tdo pra ser ok mas nao eu tive que nascer com esse nariz horroroso e esses olhos cagados,eu nunca ouvi nada tão lindo URL,o mundo precisa ouvir isso URL,USER GENTE??????????? eu apenas conciliei elas com a situação atual dá minha vida e já to todo em choque aqui pq to bateu,meu deus eu desci o nível da timeline dum jeito q a gente já se encontra no pré sal moral,quando a pessoa é tão medíocre que te chama de nerd debochando pq vc disse que gosta de ler,USER bom......eu num sei de nda
1580703518,2/12/2018 10:39:35,3358011758,2/12/2018 10:35:33,false,cf_internal,0.805,44317983,NLD,04,F,F,,pelo amor de deus cai na realidade  URL,USER eu to com o olho chei de agua sua mãe eh tão linda ♥♥♥♥,eu definitivamente não aguento mais URL,Rindo Muito De Meu Próprio Tweet,USER USER sempre contribuindo para a arte de minhas amigas,que saudade de camiliquia,USER as arvores da minha casa tinham 70 anos......cortaram &gt;todas&lt; por causa dos canos do vizinho,USER o suprassumo da diferentona,"A NÃO paguei a lingua, pin é a terceira melhor musica do album, que musica maravilhosa",USER USER USER qual a intenção em cmpartilhar fotos explicitas de crianças sendo abusadas?,"a minha mãe reclama de absolutamente tudo ela não para de reclamar 1 segundo, ela nunca ta de bom humor, ela nunca acha nd bom o suficiente",a versão de REALiTi do album é tão ruim ne eu to até meio assim,USER melissa do céu como assim explica,meu rosto tinha tdo pra ser ok mas nao eu tive que nascer com esse nariz horroroso e esses olhos cagados,eu nunca ouvi nada tão lindo URL,o mundo precisa ouvir isso URL,USER GENTE??????????? eu apenas conciliei elas com a situação atual dá minha vida e já to todo em choque aqui pq to bateu,meu deus eu desci o nível da timeline dum jeito q a gente já se encontra no pré sal moral,quando a pessoa é tão medíocre que te chama de nerd debochando pq vc disse que gosta de ler,USER bom......eu num sei de nda
1580703518,2/12/2018 12:08:42,3358191793,2/12/2018 12:06:16,false,cf_internal,0.75,44318166,NLD,04,F,F,,pelo amor de deus cai na realidade  URL,USER eu to com o olho chei de agua sua mãe eh tão linda ♥♥♥♥,eu definitivamente não aguento mais URL,Rindo Muito De Meu Próprio Tweet,USER USER sempre contribuindo para a arte de minhas amigas,que saudade de camiliquia,USER as arvores da minha casa tinham 70 anos......cortaram &gt;todas&lt; por causa dos canos do vizinho,USER o suprassumo da diferentona,"A NÃO paguei a lingua, pin é a terceira melhor musica do album, que musica maravilhosa",USER USER USER qual a intenção em cmpartilhar fotos explicitas de crianças sendo abusadas?,"a minha mãe reclama de absolutamente tudo ela não para de reclamar 1 segundo, ela nunca ta de bom humor, ela nunca acha nd bom o suficiente",a versão de REALiTi do album é tão ruim ne eu to até meio assim,USER melissa do céu como assim explica,meu rosto tinha tdo pra ser ok mas nao eu tive que nascer com esse nariz horroroso e esses olhos cagados,eu nunca ouvi nada tão lindo URL,o mundo precisa ouvir isso URL,USER GENTE??????????? eu apenas conciliei elas com a situação atual dá minha vida e já to todo em choque aqui pq to bateu,meu deus eu desci o nível da timeline dum jeito q a gente já se encontra no pré sal moral,quando a pessoa é tão medíocre que te chama de nerd debochando pq vc disse que gosta de ler,USER bom......eu num sei de nda
1580703519,2/11/2018 10:30:53,3355432272,2/11/2018 10:27:18,false,cf_internal,1.0,44316479,NLD,02,M,M,,Ansiedade é a coisa mais filha da puta de todas! Já acordo olhando o correio e nada. ;-;,São José dos Ausentes já?,USER Netflix é obra de satanás que não quer que façamos algo de nossas vidas. Hahahah,"Não tem sentimento bom certo, chega desse dia.","USER calculadora ta morta ainda, fiquei mal e um parceria que ia me ajudar a arrumar não veio.","Não todo, mas uma booa parte do litoral gaúcho.",Ouço um barulho de moto e já sei que é o weslley. Hueheueh,"Gostaria de estar viajando do que estar parado, pensando em pessoas que eu nunca vou ter por perto.",Banda meio Bourbon.,A próxima viagem vai ser daora!,"To louco pra viajar, mas sair pra comprar as coisas que faltam da um desânimo.",Correr bêbado e vomitando pelo centro é uma aventura que eu recomendo pra todos! Muita emoção!,As coisas e pessoas legais foi o tempo que trouxe.,Vou dançar nú na internet só pra ganhar uns trocados.,Esses canais amadores são legais pra caralho.,Quero sair mas ao mesmo tempo quero assistir Hannibal. ;-;,A arte de emagrecer com poucos exercícios. (:,"Os muros cresceram muito mais, onde eles irão parar?",Aprender a tocar alguns instrumento.,Parte verídica de um roteiro incompleto.
1580703519,2/12/2018 10:43:28,3358021660,2/12/2018 10:39:37,false,cf_internal,0.805,44317983,NLD,04,F,M,,Ansiedade é a coisa mais filha da puta de todas! Já acordo olhando o correio e nada. ;-;,São José dos Ausentes já?,USER Netflix é obra de satanás que não quer que façamos algo de nossas vidas. Hahahah,"Não tem sentimento bom certo, chega desse dia.","USER calculadora ta morta ainda, fiquei mal e um parceria que ia me ajudar a arrumar não veio.","Não todo, mas uma booa parte do litoral gaúcho.",Ouço um barulho de moto e já sei que é o weslley. Hueheueh,"Gostaria de estar viajando do que estar parado, pensando em pessoas que eu nunca vou ter por perto.",Banda meio Bourbon.,A próxima viagem vai ser daora!,"To louco pra viajar, mas sair pra comprar as coisas que faltam da um desânimo.",Correr bêbado e vomitando pelo centro é uma aventura que eu recomendo pra todos! Muita emoção!,As coisas e pessoas legais foi o tempo que trouxe.,Vou dançar nú na internet só pra ganhar uns trocados.,Esses canais amadores são legais pra caralho.,Quero sair mas ao mesmo tempo quero assistir Hannibal. ;-;,A arte de emagrecer com poucos exercícios. (:,"Os muros cresceram muito mais, onde eles irão parar?",Aprender a tocar alguns instrumento.,Parte verídica de um roteiro incompleto.
1580703519,2/12/2018 12:10:56,3358196840,2/12/2018 12:08:44,false,cf_internal,0.75,44318166,NLD,04,M,M,,Ansiedade é a coisa mais filha da puta de todas! Já acordo olhando o correio e nada. ;-;,São José dos Ausentes já?,USER Netflix é obra de satanás que não quer que façamos algo de nossas vidas. Hahahah,"Não tem sentimento bom certo, chega desse dia.","USER calculadora ta morta ainda, fiquei mal e um parceria que ia me ajudar a arrumar não veio.","Não todo, mas uma booa parte do litoral gaúcho.",Ouço um barulho de moto e já sei que é o weslley. Hueheueh,"Gostaria de estar viajando do que estar parado, pensando em pessoas que eu nunca vou ter por perto.",Banda meio Bourbon.,A próxima viagem vai ser daora!,"To louco pra viajar, mas sair pra comprar as coisas que faltam da um desânimo.",Correr bêbado e vomitando pelo centro é uma aventura que eu recomendo pra todos! Muita emoção!,As coisas e pessoas legais foi o tempo que trouxe.,Vou dançar nú na internet só pra ganhar uns trocados.,Esses canais amadores são legais pra caralho.,Quero sair mas ao mesmo tempo quero assistir Hannibal. ;-;,A arte de emagrecer com poucos exercícios. (:,"Os muros cresceram muito mais, onde eles irão parar?",Aprender a tocar alguns instrumento.,Parte verídica de um roteiro incompleto.
1580703520,2/11/2018 10:27:16,3355429327,2/11/2018 10:24:58,false,cf_internal,1.0,44316479,NLD,02,M,F,,chegou a otária que vai trabalhar doente no feriado,"Indo dormir depois desse último ep de Mad Men, boa noite. URL","USER na maioria dos empregos rola uma ideia de pessoas trabalhando umas pras outras e não umas com as outras, né, imagina babá :(",USER USER que por sinal não está vestida pra perder,"USER já tô em casa, beibi! não tenho como ir. :(",USER tento comprar livro na língua original (se for inglês ou espanhol) mas o resto nunca sei ao certo se tô lendo tradução ruim :/,"USER hahahaha, eu teimo e ainda tô na fase da barganha :/",a prova de que o programa já foi gravado é a ana paula padrão usando a mesma roupa,USER a arte existe pq a vida n basta,"USER qual é a tradução mais comum, pedro? tem uma música do andrew bird com ""nauseous elation"" e eu sempre me pergunto como ficaria","criança passa por uns infortúnios que plmdds, os parentes pedindo o tempo todo pra mandar beijo dar tchauzinho abraçar gente estranha, vixe",no momento em busca do nome de wifi perfeito para celebrar minha nova internet,"USER sim :~~~~ foi no dia do meu aniversário, então imagina que o meu desespero estava igual à escultura mesmo, hahahahah",USER ainda não consegui pôr as mãos em uma boa edição :/,"minha mãe gosta de me presentar com pijama, o que é uma clara indireta visto que meu vestuário de sono profundo é camiseta + calcinha furada",~pensando em alpacas~,Roupas que eu encomendaria se fosse rica: URL,"Agora aquele momento ""Criança Esperança"" do Oscar.","Reza a lenda que da primeira vez em que conheceu o escritor de Alien, Dan O'Bannon, H.R. Giger já foi oferecendo ópio. Tinha que ser.",tem aspecto radioativo mas tá gostoso
