_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,guessed_gender,gender,guessed_gender_gold,tweet1,tweet10,tweet11,tweet12,tweet13,tweet14,tweet15,tweet16,tweet17,tweet18,tweet19,tweet2,tweet20,tweet3,tweet4,tweet5,tweet6,tweet7,tweet8,tweet9
1580704968,2/10/2018 20:05:39,3354122852,2/10/2018 20:03:03,false,cf_internal,1.0,44315771,NLD,15,M,M,,USER Ook de enige reden waarom ik geen drugs doe inderdaad,USER Dan zetten ze er toch een steiger tegenaan? dx,USER Gewoon via FTP &gt;.&lt; Echt 0 verschil ertussen qua inhoud,Hey #Leiden &amp; #DenHaag. Help dit leuke mens eens aan een leuke kamer. Ze is geweldig met onbijt (das belangrijk.) URL,USER Amazon App Store: 3800 apps at launch. Ik vind 3K niet echt een bijzonder hoog aantal gezien de push die Apple deed naar devs,"Jup, Details maken zeker het verschil USER URL",USER USER En dit is flauwekul. Ze hebben de bestelling geplaatst (en betaald). Geld is al binnen. URL,USER Hoi! Ik denk dus een geniaal marketing-ideetje voor jullie te hebben. Waar kan ik dat idee heen sturen? x),"USER En de re-up van Dumpert al op 80K staat. Hij loopt best wat omzet mis en jullie krijgen het, niet helemaal verdiend, binnen",USER Heeft dat ding nou helemaal geen Thunderbolt? En ze upgraden Thunderbolt op de nieuwe MBP wel naar Thunderbolt 2?,USER Dat is toch totaal niet leesbaar joh. Doe even ergens de pdfjes uploaden,USER en nu in taal die ik snap (in 2017 wil ik zo'n Tesla E. Lifegoals enzo),"USER “bekijk hieronder de beelden van het ongeluk” Het is geen attractie ofzo, eh.",USER Ik irriteer me er dan weer mateloos aan dat er telkens oude products op staan.. Met hun 'the best NEW products every day' :&lt;,USER Morgen blijkt het allemaal een 1 april grap _/,USER USER 'even does' man man het is weer maandag,USER gekkie dan heb je er 4 nodig jezus nepnerd,USER Hoi! Wellicht dat jullie me door Osiris heen kunnen slepen? Ik kom er niet uit.,USER USER maaaar eigenlijk maakt Tiesto er helemaal niet zo’n geheim van URL,USER hoeveel zou Oracle kunnen krijgen? :o Zal wel uiteindelijk een deal worden zoals Microsoft heeft met Android OEMs?
1580704968,2/12/2018 10:57:48,3358046789,2/12/2018 10:55:47,false,cf_internal,0.83,44317969,NLD,04,M,M,,USER Ook de enige reden waarom ik geen drugs doe inderdaad,USER Dan zetten ze er toch een steiger tegenaan? dx,USER Gewoon via FTP &gt;.&lt; Echt 0 verschil ertussen qua inhoud,Hey #Leiden &amp; #DenHaag. Help dit leuke mens eens aan een leuke kamer. Ze is geweldig met onbijt (das belangrijk.) URL,USER Amazon App Store: 3800 apps at launch. Ik vind 3K niet echt een bijzonder hoog aantal gezien de push die Apple deed naar devs,"Jup, Details maken zeker het verschil USER URL",USER USER En dit is flauwekul. Ze hebben de bestelling geplaatst (en betaald). Geld is al binnen. URL,USER Hoi! Ik denk dus een geniaal marketing-ideetje voor jullie te hebben. Waar kan ik dat idee heen sturen? x),"USER En de re-up van Dumpert al op 80K staat. Hij loopt best wat omzet mis en jullie krijgen het, niet helemaal verdiend, binnen",USER Heeft dat ding nou helemaal geen Thunderbolt? En ze upgraden Thunderbolt op de nieuwe MBP wel naar Thunderbolt 2?,USER Dat is toch totaal niet leesbaar joh. Doe even ergens de pdfjes uploaden,USER en nu in taal die ik snap (in 2017 wil ik zo'n Tesla E. Lifegoals enzo),"USER “bekijk hieronder de beelden van het ongeluk” Het is geen attractie ofzo, eh.",USER Ik irriteer me er dan weer mateloos aan dat er telkens oude products op staan.. Met hun 'the best NEW products every day' :&lt;,USER Morgen blijkt het allemaal een 1 april grap _/,USER USER 'even does' man man het is weer maandag,USER gekkie dan heb je er 4 nodig jezus nepnerd,USER Hoi! Wellicht dat jullie me door Osiris heen kunnen slepen? Ik kom er niet uit.,USER USER maaaar eigenlijk maakt Tiesto er helemaal niet zo’n geheim van URL,USER hoeveel zou Oracle kunnen krijgen? :o Zal wel uiteindelijk een deal worden zoals Microsoft heeft met Android OEMs?
1580704968,2/12/2018 12:16:01,3358209805,2/12/2018 12:14:07,false,cf_internal,0.8,44318069,NLD,04,M,M,,USER Ook de enige reden waarom ik geen drugs doe inderdaad,USER Dan zetten ze er toch een steiger tegenaan? dx,USER Gewoon via FTP &gt;.&lt; Echt 0 verschil ertussen qua inhoud,Hey #Leiden &amp; #DenHaag. Help dit leuke mens eens aan een leuke kamer. Ze is geweldig met onbijt (das belangrijk.) URL,USER Amazon App Store: 3800 apps at launch. Ik vind 3K niet echt een bijzonder hoog aantal gezien de push die Apple deed naar devs,"Jup, Details maken zeker het verschil USER URL",USER USER En dit is flauwekul. Ze hebben de bestelling geplaatst (en betaald). Geld is al binnen. URL,USER Hoi! Ik denk dus een geniaal marketing-ideetje voor jullie te hebben. Waar kan ik dat idee heen sturen? x),"USER En de re-up van Dumpert al op 80K staat. Hij loopt best wat omzet mis en jullie krijgen het, niet helemaal verdiend, binnen",USER Heeft dat ding nou helemaal geen Thunderbolt? En ze upgraden Thunderbolt op de nieuwe MBP wel naar Thunderbolt 2?,USER Dat is toch totaal niet leesbaar joh. Doe even ergens de pdfjes uploaden,USER en nu in taal die ik snap (in 2017 wil ik zo'n Tesla E. Lifegoals enzo),"USER “bekijk hieronder de beelden van het ongeluk” Het is geen attractie ofzo, eh.",USER Ik irriteer me er dan weer mateloos aan dat er telkens oude products op staan.. Met hun 'the best NEW products every day' :&lt;,USER Morgen blijkt het allemaal een 1 april grap _/,USER USER 'even does' man man het is weer maandag,USER gekkie dan heb je er 4 nodig jezus nepnerd,USER Hoi! Wellicht dat jullie me door Osiris heen kunnen slepen? Ik kom er niet uit.,USER USER maaaar eigenlijk maakt Tiesto er helemaal niet zo’n geheim van URL,USER hoeveel zou Oracle kunnen krijgen? :o Zal wel uiteindelijk een deal worden zoals Microsoft heeft met Android OEMs?
1580704969,2/10/2018 19:41:41,3354078132,2/10/2018 19:38:38,false,cf_internal,1.0,44315771,NLD,15,F,M,,USER USER Past wel bij die vleugels!,"""Wil je die datum alvast in je agenda zetten?""  -""Ik heb een agenda waar alle data al in staan. Superhandig joh!""","Specifieker: een filter op zwangere vrouwen die ""op alle dagen lopen"" en over niks anders  kunnen praten dan alle ongemakken etc.",USER Ik denk het. Toen kon ik niet toegeven dat ik iets ineens niet meer kon. Terwijl dat nergens op sloeg...,"USER Ik eigenlijk ook, maar dat mag je dan weer niet zeggen, ""want het is echt een heel erge ziekte, hoor!""",USER Bedankt voor je eerlijke feedback ;-) (En het was ironisch bedoeld...),USER Gebeurt er ook nog wat in die film?? Je bevestigt mijn beeld in elk geval... ;-),USER Huh? Een week? Vanaf nu? Gefeliciteerd!,Dat je niet weet of je moet lachen of huilen om de dj...,USER Ik voel een remake van Being John Malkovic aankomen...,"USER Maar vrouwen van boven de veertig praten tegenwoordig ook over 'vriendinnetjes', dus dat zegt niets!","USER Jawel, ze stellen hun rekenmodel toch telkens bij? :-P",USER O. Mooi. Dat scheelt een heleboel heel nare behandelingen!,USER En het beste alternatief is?,USER Gefeliciteerd!,USER USER Waar is het te bezien?,De trampoline afbreken. Toch altijd een moment om even bij stil te staan...,USER Om uit te waaien? Is het zo erg? ;-),Ik moet hier wel om lachen: URL,"-""Bent u bekend met de werking van paracetamol?"" - ""Bent ú bekend met de techniek 'lopen'?"""
1580704969,2/12/2018 10:44:41,3358023693,2/12/2018 10:41:43,false,cf_internal,0.83,44317969,NLD,04,M,M,,USER USER Past wel bij die vleugels!,"""Wil je die datum alvast in je agenda zetten?""  -""Ik heb een agenda waar alle data al in staan. Superhandig joh!""","Specifieker: een filter op zwangere vrouwen die ""op alle dagen lopen"" en over niks anders  kunnen praten dan alle ongemakken etc.",USER Ik denk het. Toen kon ik niet toegeven dat ik iets ineens niet meer kon. Terwijl dat nergens op sloeg...,"USER Ik eigenlijk ook, maar dat mag je dan weer niet zeggen, ""want het is echt een heel erge ziekte, hoor!""",USER Bedankt voor je eerlijke feedback ;-) (En het was ironisch bedoeld...),USER Gebeurt er ook nog wat in die film?? Je bevestigt mijn beeld in elk geval... ;-),USER Huh? Een week? Vanaf nu? Gefeliciteerd!,Dat je niet weet of je moet lachen of huilen om de dj...,USER Ik voel een remake van Being John Malkovic aankomen...,"USER Maar vrouwen van boven de veertig praten tegenwoordig ook over 'vriendinnetjes', dus dat zegt niets!","USER Jawel, ze stellen hun rekenmodel toch telkens bij? :-P",USER O. Mooi. Dat scheelt een heleboel heel nare behandelingen!,USER En het beste alternatief is?,USER Gefeliciteerd!,USER USER Waar is het te bezien?,De trampoline afbreken. Toch altijd een moment om even bij stil te staan...,USER Om uit te waaien? Is het zo erg? ;-),Ik moet hier wel om lachen: URL,"-""Bent u bekend met de werking van paracetamol?"" - ""Bent ú bekend met de techniek 'lopen'?"""
1580704969,2/12/2018 11:57:08,3358165399,2/12/2018 11:53:42,false,cf_internal,0.8,44318069,NLD,04,M,M,,USER USER Past wel bij die vleugels!,"""Wil je die datum alvast in je agenda zetten?""  -""Ik heb een agenda waar alle data al in staan. Superhandig joh!""","Specifieker: een filter op zwangere vrouwen die ""op alle dagen lopen"" en over niks anders  kunnen praten dan alle ongemakken etc.",USER Ik denk het. Toen kon ik niet toegeven dat ik iets ineens niet meer kon. Terwijl dat nergens op sloeg...,"USER Ik eigenlijk ook, maar dat mag je dan weer niet zeggen, ""want het is echt een heel erge ziekte, hoor!""",USER Bedankt voor je eerlijke feedback ;-) (En het was ironisch bedoeld...),USER Gebeurt er ook nog wat in die film?? Je bevestigt mijn beeld in elk geval... ;-),USER Huh? Een week? Vanaf nu? Gefeliciteerd!,Dat je niet weet of je moet lachen of huilen om de dj...,USER Ik voel een remake van Being John Malkovic aankomen...,"USER Maar vrouwen van boven de veertig praten tegenwoordig ook over 'vriendinnetjes', dus dat zegt niets!","USER Jawel, ze stellen hun rekenmodel toch telkens bij? :-P",USER O. Mooi. Dat scheelt een heleboel heel nare behandelingen!,USER En het beste alternatief is?,USER Gefeliciteerd!,USER USER Waar is het te bezien?,De trampoline afbreken. Toch altijd een moment om even bij stil te staan...,USER Om uit te waaien? Is het zo erg? ;-),Ik moet hier wel om lachen: URL,"-""Bent u bekend met de werking van paracetamol?"" - ""Bent ú bekend met de techniek 'lopen'?"""
1580704970,2/10/2018 20:03:01,3354117924,2/10/2018 19:59:24,false,cf_internal,1.0,44315771,NLD,15,F,F,,Ik ben op zoek naar een sociale media expert voor een tv interview over verslavingen/gevolgen van sociale media. Iemand? #dtv #socialmedia,Geen beter einde dat dit! #brussel #mijnpopuprestaurant,Gisteren 'tocht door de bergen' gemaakt volgens mijne stappenteller! BOOYAH! USER #StepsChallenge URL,Sommige mensen verdienen kletsen. |Taylor Swift haalt songs van Spotify #allesbehalvemijnvriendin URL,Is er iemand die veel weet over css en html en iemand uit de nood wil helpen? (Niet voor mezelf) vrij dringend! PM me #dtv,USER kijk eens bij je extensies in je browser! Ik heb dat ook vaak voor! :-),#dekroongetuigen is echt straffe tv. Schokkende verhalen waarvan ik dacht dat het alleen in Amerika voorkwam. USER,"Wow, even stil van.. Grote acteur die #PhilipSeymourHoffman #RIP",USER Het zal gaan tijd worden :D,Mijne nieuwe poster.    A Beginner’s Guide to Wine via USER  URL,USER Oei gij ook nog niks? Ik heb echt bijna elke bedrijf gecontacteerd..,USER Chapeau met dit weer! ;-),Pas om 14 u moeten beginnen en al wakker.. #tegekvoorwoorden,USER Connie &amp; Clyde werd opgenomen in Vilvoorde?,USER 2 maanden :o?,Ik ben in m'n nopjes! #nieuweaankoop #imac #ennubenikblut URL,USER Zit dat allemaal in uw reportage? :D,Zonder #Ramos he! #dedju #reaatl,USER Jak! mag je de verschillende verdiepingen dan bezoeken? of moet je voor elke apart betalen? Anders doe ik die andere ook hoor!,Van wie is de moedertaal Engels en kan me helpen bij een interview? #dtv
1580704970,2/12/2018 10:55:46,3358043227,2/12/2018 10:53:40,false,cf_internal,0.83,44317969,NLD,04,F,F,,Ik ben op zoek naar een sociale media expert voor een tv interview over verslavingen/gevolgen van sociale media. Iemand? #dtv #socialmedia,Geen beter einde dat dit! #brussel #mijnpopuprestaurant,Gisteren 'tocht door de bergen' gemaakt volgens mijne stappenteller! BOOYAH! USER #StepsChallenge URL,Sommige mensen verdienen kletsen. |Taylor Swift haalt songs van Spotify #allesbehalvemijnvriendin URL,Is er iemand die veel weet over css en html en iemand uit de nood wil helpen? (Niet voor mezelf) vrij dringend! PM me #dtv,USER kijk eens bij je extensies in je browser! Ik heb dat ook vaak voor! :-),#dekroongetuigen is echt straffe tv. Schokkende verhalen waarvan ik dacht dat het alleen in Amerika voorkwam. USER,"Wow, even stil van.. Grote acteur die #PhilipSeymourHoffman #RIP",USER Het zal gaan tijd worden :D,Mijne nieuwe poster.    A Beginner’s Guide to Wine via USER  URL,USER Oei gij ook nog niks? Ik heb echt bijna elke bedrijf gecontacteerd..,USER Chapeau met dit weer! ;-),Pas om 14 u moeten beginnen en al wakker.. #tegekvoorwoorden,USER Connie &amp; Clyde werd opgenomen in Vilvoorde?,USER 2 maanden :o?,Ik ben in m'n nopjes! #nieuweaankoop #imac #ennubenikblut URL,USER Zit dat allemaal in uw reportage? :D,Zonder #Ramos he! #dedju #reaatl,USER Jak! mag je de verschillende verdiepingen dan bezoeken? of moet je voor elke apart betalen? Anders doe ik die andere ook hoor!,Van wie is de moedertaal Engels en kan me helpen bij een interview? #dtv
1580704970,2/12/2018 12:14:06,3358204449,2/12/2018 12:12:27,false,cf_internal,0.8,44318069,NLD,04,F,F,,Ik ben op zoek naar een sociale media expert voor een tv interview over verslavingen/gevolgen van sociale media. Iemand? #dtv #socialmedia,Geen beter einde dat dit! #brussel #mijnpopuprestaurant,Gisteren 'tocht door de bergen' gemaakt volgens mijne stappenteller! BOOYAH! USER #StepsChallenge URL,Sommige mensen verdienen kletsen. |Taylor Swift haalt songs van Spotify #allesbehalvemijnvriendin URL,Is er iemand die veel weet over css en html en iemand uit de nood wil helpen? (Niet voor mezelf) vrij dringend! PM me #dtv,USER kijk eens bij je extensies in je browser! Ik heb dat ook vaak voor! :-),#dekroongetuigen is echt straffe tv. Schokkende verhalen waarvan ik dacht dat het alleen in Amerika voorkwam. USER,"Wow, even stil van.. Grote acteur die #PhilipSeymourHoffman #RIP",USER Het zal gaan tijd worden :D,Mijne nieuwe poster.    A Beginner’s Guide to Wine via USER  URL,USER Oei gij ook nog niks? Ik heb echt bijna elke bedrijf gecontacteerd..,USER Chapeau met dit weer! ;-),Pas om 14 u moeten beginnen en al wakker.. #tegekvoorwoorden,USER Connie &amp; Clyde werd opgenomen in Vilvoorde?,USER 2 maanden :o?,Ik ben in m'n nopjes! #nieuweaankoop #imac #ennubenikblut URL,USER Zit dat allemaal in uw reportage? :D,Zonder #Ramos he! #dedju #reaatl,USER Jak! mag je de verschillende verdiepingen dan bezoeken? of moet je voor elke apart betalen? Anders doe ik die andere ook hoor!,Van wie is de moedertaal Engels en kan me helpen bij een interview? #dtv
1580704971,2/10/2018 19:13:12,3354024159,2/10/2018 19:01:57,false,cf_internal,1.0,44315771,NLD,15,F,M,,"USER Roger, mooi toch! We hebben dit gekocht tijdens onze vakantie in Orvelte, bij het bakkertje!",Gisteren in de trein 'stille ontmoeting met USER .. Een bijzondere leestip ontvangen! URL,Fantastisch geholpen bij USER .. Het resultaat mag er zijn .. compleet houten bril van USER URL,"USER Na Jezus krijgt Mohammed een eigen glossy. Voor ramadan in juni klaar, aldus uitgever Moslimkrant.   Interessant!",Gisteren nog aan de slag met team van Enexis in mooie Thorn. Nu naar ochtend Lelystad en bij Erasmus te Rotterdam URL,"“@Doornweerd: USER USER Tuurlijk wel!😃”  Chris, zekers wel!",Zeker ook mijn bescheiden gebed! URL,“@zwollenieuws: Tas van en voor Stadshagen! URL  - stadshagennieuws.nl”  Topactie!,Interessant initiatief van USER   Ik doe mee .. Jij ook? URL,Met een glimlach!  URL,gisterenochtend prachtige dienst meegemaakt met rake overdenking! Kalm an en rap een beetje ..  #1,USER USER waardig afscheid!,URL  #tussentijd betekent zeker niet dat er niets gedaan wordt! We leggen km's af in ons hoofd &amp; hart .. #minderoppapier,USER tja dat doen wij te weinig .. 1 x per jaar een weekend #flierefluiten,USER Gezellig kom je naar USER morgen!,USER niet alleen vanuit uitvak hoor .. Ook vanuit vak J,"Vandaag weer constructief vergadert over leuke acties, events .. Allemaal verrassingen .. #blijfonsvolgen URL",“@martinspecken: LOL RT USER NAM NAM NAM MAN MAN MAN URL  politiek met een ernstige knipoog!,USER iep samen met nog iemand .. Trouwens GJ Verbeek was ook in the house .. maar ja die heeft geen club meer,“@FransReichardt: Moeder van Oostenrijkse Songfestival-kandidate wenst dochter veel geluk. #ESF14 URL  Grinnikt ..
